id_cliente;seg_str;ocupacion;tipo_vivienda;nivel_academico;estado_civil;genero;edad;ingreso_rango;Valor_telecom;edad2
43933;PERSONAL;P;I;U;F;F;40;c. (2.2  3.3MM];173217.83;36-40
43949;PERSONAL;1;I;E;S;F;42;c. (2.2  3.3MM];432312.54;41-45
43953;PERSONAL;1;F;U;M;F;41;c. (2.2  3.3MM];98074.32;41-45
43957;PERSONAL;P;F;S;M;F;41;c. (2.2  3.3MM];1025554.56;41-45
44013;PERSONAL;1;R;U;S;F;38;c. (2.2  3.3MM];91066.82;36-40
44023;PERSONAL;1;I;I;S;F;38;c. (2.2  3.3MM];1942270.27;36-40
44024;PERSONAL;1;I;U;S;F;39;c. (2.2  3.3MM];692631.8;36-40
44048;PERSONAL;1;I;U;I;F;37;c. (2.2  3.3MM];158551.88;36-40
44065;PERSONAL;1;I;U;S;F;37;c. (2.2  3.3MM];553647.25;36-40
44094;PERSONAL;1;I;H;S;F;57;c. (2.2  3.3MM];562134.52;51-59
44132;PERSONAL;1;I;U;M;F;59;c. (2.2  3.3MM];504293.5;51-59
44204;EMPRENDEDOR;3;F;U;S;F;33;c. (2.2  3.3MM];450201.89;31-35
44226;PERSONAL;1;I;U;S;F;33;c. (2.2  3.3MM];69955.08;31-35
44239;PERSONAL;1;I;U;D;F;33;c. (2.2  3.3MM];182746.4;31-35
44254;PERSONAL;1;F;U;W;F;33;c. (2.2  3.3MM];193985.8;31-35
44260;PERSONAL;1;I;U;S;F;33;c. (2.2  3.3MM];87709.25;31-35
44267;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];122534.81;31-35
44272;PERSONAL;1;I;U;S;F;35;c. (2.2  3.3MM];93305.51;31-35
44317;PERSONAL;1;F;S;M;F;25;c. (2.2  3.3MM];144001.97;25-30
44341;PERSONAL;1;I;U;S;F;34;c. (2.2  3.3MM];778269.91;31-35
44397;PERSONAL;1;I;I;S;F;34;c. (2.2  3.3MM];161867.91;31-35
44413;PERSONAL;1;I;I;I;F;35;c. (2.2  3.3MM];690091.87;31-35
44424;PERSONAL;1;I;U;O;F;35;c. (2.2  3.3MM];230261.37;31-35
44464;EMPRENDEDOR;8;F;U;M;F;34;c. (2.2  3.3MM];372164.4;31-35
44475;PERSONAL;1;I;I;I;F;40;c. (2.2  3.3MM];94379.31;36-40
44480;PERSONAL;1;F;U;D;F;36;c. (2.2  3.3MM];75470.3;36-40
44501;PERSONAL;1;F;U;I;F;59;c. (2.2  3.3MM];85032.37;51-59
44565;PERSONAL;5;I;I;W;F;74;c. (2.2  3.3MM];592003.8;mas 60
44586;PERSONAL;1;I;N;S;F;34;c. (2.2  3.3MM];53334.06;31-35
44596;PERSONAL;4;O;H;F;F;40;c. (2.2  3.3MM];383766.48;36-40
44614;PERSONAL;1;I;I;M;F;41;c. (2.2  3.3MM];76939.68;41-45
44619;PERSONAL;1;I;U;M;F;40;c. (2.2  3.3MM];117406.86;36-40
44622;PERSONAL;1;F;S;M;F;41;c. (2.2  3.3MM];145893.1;41-45
44636;PERSONAL;1;F;U;F;F;40;c. (2.2  3.3MM];272490.18;36-40
44660;EMPRENDEDOR;3;I;U;M;F;33;c. (2.2  3.3MM];468857.73;31-35
44663;PERSONAL;1;I;I;M;F;34;c. (2.2  3.3MM];140837.25;31-35
44696;PERSONAL;5;O;S;W;F;63;c. (2.2  3.3MM];127769.7;mas 60
44736;PERSONAL;2;R;H;S;F;33;c. (2.2  3.3MM];568862.58;31-35
44759;PERSONAL;1;I;U;S;F;37;c. (2.2  3.3MM];376050.67;36-40
44778;PERSONAL;5;O;T;M;F;61;c. (2.2  3.3MM];38644.34;mas 60
44785;PERSONAL;5;O;H;M;F;65;c. (2.2  3.3MM];614301.5;mas 60
44854;PERSONAL;1;F;U;S;F;39;c. (2.2  3.3MM];1199357.44;36-40
44884;PERSONAL;P;R;U;F;F;44;c. (2.2  3.3MM];302927.43;41-45
44986;PERSONAL;P;F;U;M;F;34;c. (2.2  3.3MM];73046.09;31-35
45153;PERSONAL;1;I;U;D;F;35;c. (2.2  3.3MM];650586.25;31-35
45165;PERSONAL;1;O;I;I;F;51;c. (2.2  3.3MM];330960.73;51-59
45206;EMPRENDEDOR;3;I;I;M;M;46;c. (2.2  3.3MM];112933.17;46-50
45208;PERSONAL;1;F;U;F;F;41;c. (2.2  3.3MM];9585.99;41-45
45209;PERSONAL;4;I;U;I;F;41;c. (2.2  3.3MM];302131.3;41-45
45235;PERSONAL;P;I;U;S;F;34;c. (2.2  3.3MM];20961.32;31-35
45292;PERSONAL;3;R;I;S;F;63;c. (2.2  3.3MM];658194.12;mas 60
45301;PERSONAL;4;I;T;F;F;85;c. (2.2  3.3MM];102072.8;mas 60
45351;PERSONAL;1;F;U;S;F;37;c. (2.2  3.3MM];120668.16;36-40
45355;PERSONAL;1;F;I;S;F;37;c. (2.2  3.3MM];387848.69;36-40
45360;PERSONAL;1;F;U;S;F;36;c. (2.2  3.3MM];161774.88;36-40
45393;PERSONAL;1;I;T;S;F;36;c. (2.2  3.3MM];732179.21;36-40
45414;PERSONAL;1;O;H;F;F;39;c. (2.2  3.3MM];115296.6;36-40
45496;PERSONAL;1;I;U;S;F;40;c. (2.2  3.3MM];1648956.06;36-40
45604;PERSONAL;1;I;I;S;F;48;c. (2.2  3.3MM];353934.23;46-50
45616;PERSONAL;1;I;U;M;F;35;c. (2.2  3.3MM];451131.93;31-35
45707;PERSONAL;1;I;T;F;F;40;c. (2.2  3.3MM];65009.11;36-40
45714;PERSONAL;1;F;B;F;F;47;c. (2.2  3.3MM];8313.02;46-50
45727;PERSONAL;5;O;U;W;F;68;c. (2.2  3.3MM];15703.58;mas 60
45808;PERSONAL;5;I;T;W;F;59;c. (2.2  3.3MM];43181.98;51-59
45902;PERSONAL;5;O;T;S;F;72;c. (2.2  3.3MM];84294.45;mas 60
45925;PERSONAL;1;I;U;S;F;37;c. (2.2  3.3MM];247891.4;36-40
45945;PERSONAL;1;I;U;M;F;34;c. (2.2  3.3MM];536005.65;31-35
45959;EMPRENDEDOR;3;I;U;F;F;38;c. (2.2  3.3MM];216793.67;36-40
45996;PREFERENCIAL;1;R;U;M;F;38;c. (2.2  3.3MM];68673.51;36-40
46026;EMPRENDEDOR;3;I;U;M;F;36;c. (2.2  3.3MM];688406.4;36-40
46033;PERSONAL;2;F;I;M;F;36;c. (2.2  3.3MM];307880.4;36-40
46078;PERSONAL;P;F;H;S;F;36;c. (2.2  3.3MM];239500.78;36-40
46087;PERSONAL;1;F;U;F;F;36;c. (2.2  3.3MM];335359.61;36-40
46148;EMPRENDEDOR;7;F;H;M;F;66;c. (2.2  3.3MM];10653.98;mas 60
46215;PERSONAL;1;R;U;O;F;56;c. (2.2  3.3MM];451519.87;51-59
46228;PERSONAL;1;I;U;M;F;33;c. (2.2  3.3MM];237493.19;31-35
46252;PERSONAL;P;F;H;S;F;35;c. (2.2  3.3MM];267246.32;31-35
46253;PERSONAL;1;F;U;S;F;35;c. (2.2  3.3MM];455784.5;31-35
46264;PERSONAL;1;F;U;M;F;50;c. (2.2  3.3MM];249363.62;46-50
46327;PERSONAL;1;I;I;F;F;41;c. (2.2  3.3MM];842647.12;41-45
46391;PERSONAL;4;R;H;M;F;78;c. (2.2  3.3MM];20632.89;mas 60
46424;PERSONAL;1;F;U;I;F;39;c. (2.2  3.3MM];87152.97;36-40
46446;PERSONAL;1;I;U;S;F;40;c. (2.2  3.3MM];315050.52;36-40
46454;PERSONAL;1;I;I;I;F;40;c. (2.2  3.3MM];176733.92;36-40
46524;PERSONAL;1;R;U;S;F;39;c. (2.2  3.3MM];539527.81;36-40
46532;EMPRENDEDOR;3;F;T;S;F;39;c. (2.2  3.3MM];4834.76;36-40
46555;PERSONAL;1;R;U;S;F;39;c. (2.2  3.3MM];195369.93;36-40
46557;PERSONAL;1;I;U;S;F;39;c. (2.2  3.3MM];30366.12;36-40
46588;PERSONAL;E;F;U;M;F;39;c. (2.2  3.3MM];4775.06;36-40
46623;EMPRENDEDOR;3;O;U;M;F;39;c. (2.2  3.3MM];1563232.9;36-40
46636;PERSONAL;1;F;U;F;F;39;c. (2.2  3.3MM];89751.19;36-40
46658;PERSONAL;O;F;H;M;F;39;c. (2.2  3.3MM];860714.33;36-40
46660;PERSONAL;1;I;E;S;F;39;c. (2.2  3.3MM];297765.3;36-40
46673;PERSONAL;1;O;T;F;F;41;c. (2.2  3.3MM];140020;41-45
46716;PERSONAL;1;F;U;I;F;38;c. (2.2  3.3MM];42859.74;36-40
46728;PERSONAL;O;F;U;S;F;38;c. (2.2  3.3MM];5187.87;36-40
46731;PERSONAL;1;R;U;S;F;37;c. (2.2  3.3MM];40829.54;36-40
46749;PERSONAL;1;I;U;S;F;38;c. (2.2  3.3MM];51086.97;36-40
46773;PERSONAL;1;I;U;S;F;38;c. (2.2  3.3MM];179401.19;36-40
46806;EMPRENDEDOR;8;R;T;S;F;37;c. (2.2  3.3MM];98420.19;36-40
46855;PERSONAL;1;I;U;S;F;35;c. (2.2  3.3MM];83265.77;31-35
46884;PERSONAL;5;O;I;W;F;60;c. (2.2  3.3MM];48395.5;mas 60
46898;PERSONAL;1;F;U;S;F;51;c. (2.2  3.3MM];422660.09;51-59
46957;PERSONAL;1;F;E;M;F;35;c. (2.2  3.3MM];523852.9;31-35
47034;PERSONAL;1;F;T;F;F;52;c. (2.2  3.3MM];87445.58;51-59
47064;PERSONAL;1;O;U;M;F;39;c. (2.2  3.3MM];79868.86;36-40
47161;PERSONAL;5;O;U;D;F;61;c. (2.2  3.3MM];172189.57;mas 60
47187;PERSONAL;1;F;E;S;F;39;c. (2.2  3.3MM];104543.1;36-40
47270;PERSONAL;1;I;I;F;F;36;c. (2.2  3.3MM];624043.7;36-40
47286;PERSONAL;1;F;E;S;F;35;c. (2.2  3.3MM];43502.15;31-35
47288;PERSONAL;P;F;U;S;F;35;c. (2.2  3.3MM];98841.9;31-35
47315;PERSONAL;1;I;U;S;F;34;c. (2.2  3.3MM];501490.46;31-35
47339;PERSONAL;1;I;T;S;F;34;c. (2.2  3.3MM];94986.74;31-35
47381;PERSONAL;1;I;U;I;F;38;c. (2.2  3.3MM];115838.73;36-40
47385;PERSONAL;1;I;I;S;F;32;c. (2.2  3.3MM];20304.62;31-35
47386;PERSONAL;1;I;B;S;F;32;c. (2.2  3.3MM];268092.32;31-35
47408;EMPRENDEDOR;3;R;U;S;F;50;c. (2.2  3.3MM];123844.97;46-50
47412;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];943947.09;31-35
47558;PERSONAL;P;F;S;S;F;39;c. (2.2  3.3MM];111298.98;36-40
47621;PERSONAL;P;F;U;M;F;33;c. (2.2  3.3MM];263995.38;31-35
47659;PERSONAL;1;R;U;M;F;34;c. (2.2  3.3MM];501072.58;31-35
47669;PERSONAL;1;F;U;M;F;37;c. (2.2  3.3MM];403946.67;36-40
47695;PERSONAL;1;I;T;M;F;33;c. (2.2  3.3MM];1178919.37;31-35
47742;PERSONAL;1;F;U;S;F;45;c. (2.2  3.3MM];42819.3;41-45
47753;EMPRENDEDOR;3;O;U;M;F;49;c. (2.2  3.3MM];5002.79;46-50
47774;PERSONAL;1;F;S;S;F;36;c. (2.2  3.3MM];216773.7;36-40
47776;PERSONAL;1;I;I;I;F;36;c. (2.2  3.3MM];309972.76;36-40
47779;PERSONAL;1;O;U;F;F;36;c. (2.2  3.3MM];238480.3;36-40
47789;PERSONAL;1;I;T;S;F;36;c. (2.2  3.3MM];256443.87;36-40
47793;PERSONAL;1;F;U;F;F;36;c. (2.2  3.3MM];369569.22;36-40
47797;PERSONAL;1;F;U;S;F;35;c. (2.2  3.3MM];363940.53;31-35
47803;PERSONAL;1;F;U;F;F;36;c. (2.2  3.3MM];71366.88;36-40
47809;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];56657.65;31-35
47850;PERSONAL;1;I;T;S;F;35;c. (2.2  3.3MM];136041.52;31-35
47881;PERSONAL;1;F;I;F;F;35;c. (2.2  3.3MM];686412.13;31-35
47888;PERSONAL;1;I;T;M;F;34;c. (2.2  3.3MM];47463.71;31-35
47908;PERSONAL;1;I;U;M;F;35;c. (2.2  3.3MM];459582.03;31-35
47957;PERSONAL;P;I;U;S;F;34;c. (2.2  3.3MM];49697.72;31-35
47958;PERSONAL;1;I;S;S;F;34;c. (2.2  3.3MM];298789.22;31-35
48083;PERSONAL;3;F;U;S;F;54;c. (2.2  3.3MM];371940.3;51-59
48192;PERSONAL;1;F;U;M;F;52;c. (2.2  3.3MM];96521.37;51-59
48193;PERSONAL;1;O;I;M;F;52;c. (2.2  3.3MM];299942.24;51-59
48266;PERSONAL;1;O;U;S;F;50;c. (2.2  3.3MM];1108496.79;46-50
48286;PERSONAL;1;F;U;I;F;50;c. (2.2  3.3MM];59577.7;46-50
48317;EMPRENDEDOR;3;F;E;M;F;48;c. (2.2  3.3MM];318677.4;46-50
48362;PERSONAL;P;R;U;M;F;48;c. (2.2  3.3MM];45286.78;46-50
48388;PERSONAL;1;R;U;M;F;46;c. (2.2  3.3MM];946587.81;46-50
48415;PERSONAL;1;F;U;S;F;46;c. (2.2  3.3MM];7519.09;46-50
48456;PERSONAL;P;F;S;D;F;45;c. (2.2  3.3MM];342463.07;41-45
48530;PERSONAL;1;I;U;M;F;43;c. (2.2  3.3MM];101638.4;41-45
48552;PERSONAL;1;F;U;I;F;43;c. (2.2  3.3MM];126647.1;41-45
48555;PERSONAL;4;F;U;F;F;43;c. (2.2  3.3MM];1158036;41-45
48592;PERSONAL;O;O;I;I;F;42;c. (2.2  3.3MM];621692.56;41-45
48600;PERSONAL;3;I;S;M;F;43;c. (2.2  3.3MM];885881.95;41-45
48683;PERSONAL;O;I;U;S;F;42;c. (2.2  3.3MM];208824.64;41-45
48708;PERSONAL;1;F;U;D;F;35;c. (2.2  3.3MM];43871.47;31-35
48777;PERSONAL;1;F;U;S;F;41;c. (2.2  3.3MM];151098.25;41-45
48809;PERSONAL;1;F;T;F;F;41;c. (2.2  3.3MM];217406.21;41-45
48817;EMPRENDEDOR;3;I;T;M;F;40;c. (2.2  3.3MM];205529.28;36-40
48833;PERSONAL;1;I;I;M;F;40;c. (2.2  3.3MM];335548.2;36-40
48898;PERSONAL;1;I;U;S;F;39;c. (2.2  3.3MM];262943.49;36-40
48954;PERSONAL;1;F;U;O;F;39;c. (2.2  3.3MM];1512641.06;36-40
48960;PERSONAL;1;I;U;M;F;39;c. (2.2  3.3MM];37219.56;36-40
48976;PERSONAL;1;F;U;S;F;39;c. (2.2  3.3MM];592055.79;36-40
48990;PERSONAL;1;F;S;S;F;38;c. (2.2  3.3MM];309185.28;36-40
48996;PERSONAL;1;I;U;S;F;39;c. (2.2  3.3MM];425327.32;36-40
48999;PERSONAL;1;I;U;I;F;39;c. (2.2  3.3MM];302578.72;36-40
49002;PERSONAL;1;R;U;F;F;38;c. (2.2  3.3MM];82254.55;36-40
49034;PERSONAL;1;O;U;M;F;38;c. (2.2  3.3MM];281963.23;36-40
49038;PERSONAL;1;F;U;S;F;38;c. (2.2  3.3MM];514607.9;36-40
49087;PERSONAL;1;I;U;S;F;37;c. (2.2  3.3MM];44300.22;36-40
49089;EMPRENDEDOR;3;R;U;F;F;36;c. (2.2  3.3MM];87430.39;36-40
49097;PERSONAL;E;R;U;M;F;35;c. (2.2  3.3MM];167374.9;31-35
49106;PERSONAL;4;I;I;F;F;65;c. (2.2  3.3MM];105324.29;mas 60
49123;PREFERENCIAL;1;R;U;M;F;49;c. (2.2  3.3MM];61270.49;46-50
49164;PERSONAL;1;F;T;F;F;36;c. (2.2  3.3MM];114783.03;36-40
49182;PERSONAL;1;F;U;F;F;34;c. (2.2  3.3MM];120386.89;31-35
49224;PERSONAL;1;I;U;I;F;36;c. (2.2  3.3MM];335213.7;36-40
49238;PERSONAL;1;F;S;S;F;37;c. (2.2  3.3MM];303837.03;36-40
49306;PERSONAL;1;F;U;S;F;62;c. (2.2  3.3MM];118873.65;mas 60
49342;PERSONAL;1;F;U;S;F;57;c. (2.2  3.3MM];341731.44;51-59
49381;PERSONAL;1;O;U;D;F;55;c. (2.2  3.3MM];280740.67;51-59
49387;PERSONAL;1;O;U;M;F;54;c. (2.2  3.3MM];222728.36;51-59
49401;PERSONAL;1;O;U;M;F;54;c. (2.2  3.3MM];136255.79;51-59
49416;PERSONAL;P;I;U;S;F;51;c. (2.2  3.3MM];501257.2;51-59
49427;PERSONAL;1;I;U;S;F;50;c. (2.2  3.3MM];80068.5;46-50
49443;PERSONAL;P;I;U;S;F;49;c. (2.2  3.3MM];142024.96;46-50
49447;PERSONAL;1;R;S;D;F;49;c. (2.2  3.3MM];48105.34;46-50
49489;PERSONAL;1;F;U;I;F;40;c. (2.2  3.3MM];44388.09;36-40
49571;PERSONAL;1;I;U;S;F;50;c. (2.2  3.3MM];326277;46-50
49576;PERSONAL;1;F;U;S;F;33;c. (2.2  3.3MM];213354;31-35
49588;PERSONAL;1;O;B;F;F;36;c. (2.2  3.3MM];5055.16;36-40
49619;PERSONAL;4;I;H;S;F;67;c. (2.2  3.3MM];303747.3;mas 60
49647;PERSONAL;1;I;N;M;F;61;c. (2.2  3.3MM];624560.3;mas 60
49667;PERSONAL;5;F;E;S;F;60;c. (2.2  3.3MM];410285.82;mas 60
49671;PERSONAL;1;O;S;M;F;59;c. (2.2  3.3MM];82161.36;51-59
49715;PERSONAL;5;I;I;W;F;54;c. (2.2  3.3MM];553018.05;51-59
49736;PERSONAL;1;F;T;D;F;52;c. (2.2  3.3MM];55008.31;51-59
49758;PERSONAL;1;O;U;F;F;51;c. (2.2  3.3MM];103315.1;51-59
49780;PERSONAL;1;F;U;S;F;49;c. (2.2  3.3MM];476128.86;46-50
49791;PERSONAL;P;I;U;M;F;63;c. (2.2  3.3MM];558021.96;mas 60
49801;PERSONAL;5;O;T;S;F;62;c. (2.2  3.3MM];10299.95;mas 60
49839;PERSONAL;1;O;U;S;F;54;c. (2.2  3.3MM];1039527.99;51-59
49851;PERSONAL;5;F;T;D;F;69;c. (2.2  3.3MM];414755.72;mas 60
49857;PERSONAL;5;O;T;M;F;69;c. (2.2  3.3MM];196495.69;mas 60
49872;PERSONAL;5;O;T;F;F;69;c. (2.2  3.3MM];169208.4;mas 60
49902;PERSONAL;E;O;U;M;F;68;c. (2.2  3.3MM];57841.9;mas 60
49909;PERSONAL;5;I;I;I;F;68;c. (2.2  3.3MM];31678.84;mas 60
49931;PERSONAL;5;I;T;S;F;66;c. (2.2  3.3MM];112116.2;mas 60
49996;EMPRENDEDOR;5;O;U;W;F;64;c. (2.2  3.3MM];42303.97;mas 60
50161;PERSONAL;O;O;U;S;F;63;c. (2.2  3.3MM];520204.66;mas 60
50175;PERSONAL;O;F;U;M;F;63;c. (2.2  3.3MM];10103.77;mas 60
50203;PERSONAL;P;O;U;M;F;61;c. (2.2  3.3MM];829587.36;mas 60
50216;PERSONAL;1;R;U;S;F;34;c. (2.2  3.3MM];78260.42;31-35
50255;PERSONAL;1;R;H;S;F;33;c. (2.2  3.3MM];19363.35;31-35
50273;PERSONAL;1;F;T;I;F;34;c. (2.2  3.3MM];456038.17;31-35
50282;PERSONAL;1;I;U;S;F;33;c. (2.2  3.3MM];361658.6;31-35
50329;PERSONAL;1;I;U;I;F;36;c. (2.2  3.3MM];691586.03;36-40
50375;PERSONAL;1;I;U;F;F;35;c. (2.2  3.3MM];134737.78;31-35
50462;EMPRENDEDOR;3;O;U;S;F;60;c. (2.2  3.3MM];22937.74;mas 60
50481;EMPRENDEDOR;3;I;B;S;F;64;c. (2.2  3.3MM];1696.56;mas 60
50535;PERSONAL;1;O;U;M;F;49;c. (2.2  3.3MM];84344.15;46-50
50572;PERSONAL;P;O;U;S;F;44;c. (2.2  3.3MM];235637.7;41-45
50641;PERSONAL;1;F;H;I;F;36;c. (2.2  3.3MM];282144;36-40
50684;PERSONAL;1;I;T;S;F;33;c. (2.2  3.3MM];279378.7;31-35
50689;EMPRENDEDOR;3;O;U;S;F;39;c. (2.2  3.3MM];266675.72;36-40
50808;EMPRENDEDOR;3;I;T;F;F;38;c. (2.2  3.3MM];103217.62;36-40
50843;EMPRENDEDOR;3;I;I;S;F;34;c. (2.2  3.3MM];355383.13;31-35
50876;EMPRENDEDOR;3;O;U;M;F;57;c. (2.2  3.3MM];822656.72;51-59
50921;EMPRENDEDOR;4;R;H;S;F;42;c. (2.2  3.3MM];1309531.55;41-45
50932;EMPRENDEDOR;3;I;U;S;F;39;c. (2.2  3.3MM];486886.47;36-40
50936;PERSONAL;E;R;U;S;F;39;c. (2.2  3.3MM];96439.76;36-40
50939;EMPRENDEDOR;3;R;T;S;F;38;c. (2.2  3.3MM];193604.87;36-40
51000;PERSONAL;1;F;U;S;F;38;c. (2.2  3.3MM];374585.54;36-40
51071;PERSONAL;1;I;U;S;F;37;c. (2.2  3.3MM];108489.6;36-40
51094;PERSONAL;1;I;I;D;F;37;c. (2.2  3.3MM];10061.9;36-40
51117;PERSONAL;1;O;E;M;F;37;c. (2.2  3.3MM];83155.4;36-40
51197;PERSONAL;1;I;U;D;F;37;c. (2.2  3.3MM];174397.13;36-40
51200;PERSONAL;1;R;U;M;F;37;c. (2.2  3.3MM];10108.41;36-40
51205;PERSONAL;1;F;E;S;F;37;c. (2.2  3.3MM];532933.82;36-40
51233;PERSONAL;1;R;U;S;F;38;c. (2.2  3.3MM];120894.2;36-40
51310;EMPRENDEDOR;3;F;U;S;F;38;c. (2.2  3.3MM];4919.27;36-40
51312;PERSONAL;1;F;T;O;F;38;c. (2.2  3.3MM];44844.77;36-40
51327;PERSONAL;1;O;T;M;F;36;c. (2.2  3.3MM];62926.05;36-40
51329;PERSONAL;1;R;U;M;F;35;c. (2.2  3.3MM];54051.67;31-35
51368;PERSONAL;P;R;U;M;F;32;c. (2.2  3.3MM];253974.98;31-35
51428;PERSONAL;4;I;U;M;F;35;c. (2.2  3.3MM];635501.7;31-35
51435;PERSONAL;1;I;I;S;F;35;c. (2.2  3.3MM];513568.2;31-35
51438;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];74236.6;31-35
51440;PERSONAL;1;I;U;M;F;35;c. (2.2  3.3MM];271464.55;31-35
51472;PERSONAL;1;F;E;M;F;38;c. (2.2  3.3MM];208738.78;36-40
51485;PERSONAL;1;I;U;I;F;37;c. (2.2  3.3MM];1314846.27;36-40
51493;PERSONAL;1;I;U;S;F;36;c. (2.2  3.3MM];139529;36-40
51498;PERSONAL;1;F;U;S;F;46;c. (2.2  3.3MM];336434.04;46-50
51588;PERSONAL;5;O;I;S;F;61;c. (2.2  3.3MM];73197.21;mas 60
51615;PERSONAL;1;I;U;I;F;57;c. (2.2  3.3MM];257944.16;51-59
51634;PERSONAL;5;O;I;I;F;58;c. (2.2  3.3MM];1232059.15;51-59
51644;PERSONAL;1;F;T;F;F;57;c. (2.2  3.3MM];380628.06;51-59
51652;EMPRENDEDOR;3;I;I;D;F;57;c. (2.2  3.3MM];100297.73;51-59
51720;PERSONAL;1;I;U;S;F;56;c. (2.2  3.3MM];172798.17;51-59
51736;PERSONAL;E;R;H;D;F;57;c. (2.2  3.3MM];109522.4;51-59
51782;PERSONAL;1;F;U;W;F;56;c. (2.2  3.3MM];196963.75;51-59
51810;PERSONAL;1;I;I;S;F;55;c. (2.2  3.3MM];131337.8;51-59
51839;PERSONAL;1;O;T;W;F;55;c. (2.2  3.3MM];438584.93;51-59
51917;EMPRENDEDOR;8;O;U;W;F;54;c. (2.2  3.3MM];86049.42;51-59
51935;PERSONAL;1;I;I;I;F;54;c. (2.2  3.3MM];43720.2;51-59
52009;PERSONAL;P;O;U;M;F;53;c. (2.2  3.3MM];220854.25;51-59
52014;PERSONAL;1;F;T;M;F;54;c. (2.2  3.3MM];46075.02;51-59
52133;PERSONAL;1;O;U;S;F;51;c. (2.2  3.3MM];166749.59;51-59
52212;PERSONAL;4;I;I;S;F;53;c. (2.2  3.3MM];45253.66;51-59
52246;PERSONAL;1;R;I;S;F;50;c. (2.2  3.3MM];185721.65;46-50
52278;PERSONAL;1;F;T;S;F;50;c. (2.2  3.3MM];190149.87;46-50
52295;PERSONAL;I;O;U;M;F;50;c. (2.2  3.3MM];940773.4;46-50
52301;PERSONAL;P;I;U;M;F;50;c. (2.2  3.3MM];166611.6;46-50
52313;PERSONAL;1;R;S;M;F;50;c. (2.2  3.3MM];51979.02;46-50
52410;PERSONAL;1;I;I;I;F;49;c. (2.2  3.3MM];240931.2;46-50
52413;PERSONAL;E;I;U;F;F;49;c. (2.2  3.3MM];102535;46-50
52465;PERSONAL;1;I;U;M;F;38;c. (2.2  3.3MM];202975.24;36-40
52600;PERSONAL;1;I;U;S;F;36;c. (2.2  3.3MM];1240085.27;36-40
52602;PERSONAL;1;I;T;S;F;35;c. (2.2  3.3MM];60682.64;31-35
52645;EMPRENDEDOR;3;R;T;S;F;40;c. (2.2  3.3MM];79394.29;36-40
52687;PERSONAL;1;F;T;M;F;40;c. (2.2  3.3MM];118083.31;36-40
52795;PERSONAL;1;I;U;F;F;39;c. (2.2  3.3MM];57816.03;36-40
52805;EMPRENDEDOR;3;O;U;M;F;39;c. (2.2  3.3MM];86305.85;36-40
52806;PERSONAL;2;F;U;S;F;39;c. (2.2  3.3MM];910046.96;36-40
52830;PERSONAL;1;F;S;S;F;38;c. (2.2  3.3MM];51451.19;36-40
52849;PERSONAL;1;F;U;F;F;32;c. (2.2  3.3MM];682528.45;31-35
52863;PERSONAL;1;F;T;S;F;35;c. (2.2  3.3MM];212753.79;31-35
52895;PERSONAL;1;F;I;S;F;39;c. (2.2  3.3MM];89824.83;36-40
52929;PERSONAL;1;F;T;D;F;38;c. (2.2  3.3MM];108965.64;36-40
52984;PERSONAL;1;F;U;W;F;38;c. (2.2  3.3MM];62669.08;36-40
52993;PERSONAL;1;I;T;F;F;38;c. (2.2  3.3MM];203761.12;36-40
53016;PERSONAL;1;O;U;S;F;38;c. (2.2  3.3MM];395919.5;36-40
53064;PERSONAL;1;F;T;M;F;33;c. (2.2  3.3MM];666041;31-35
53084;PERSONAL;3;F;E;S;F;33;c. (2.2  3.3MM];305054.43;31-35
53213;PERSONAL;1;F;U;S;F;36;c. (2.2  3.3MM];90475.58;36-40
53240;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];268483.19;31-35
53258;PERSONAL;1;F;U;F;F;35;c. (2.2  3.3MM];512717.9;31-35
53309;PERSONAL;1;F;U;S;F;35;c. (2.2  3.3MM];103574.3;31-35
53341;PERSONAL;E;O;T;I;F;39;c. (2.2  3.3MM];224246.1;36-40
53364;PERSONAL;1;F;U;M;F;35;c. (2.2  3.3MM];71309.51;31-35
53377;PERSONAL;E;F;U;S;F;35;c. (2.2  3.3MM];253079.49;31-35
53391;PERSONAL;E;R;H;S;F;35;c. (2.2  3.3MM];217875.08;31-35
53399;PERSONAL;S;F;U;F;F;35;c. (2.2  3.3MM];10480.35;31-35
53415;PERSONAL;1;I;U;S;F;35;c. (2.2  3.3MM];269149.05;31-35
53420;PERSONAL;3;R;U;S;F;35;c. (2.2  3.3MM];45982.27;31-35
53441;PERSONAL;1;F;I;S;F;35;c. (2.2  3.3MM];199145.17;31-35
53447;PERSONAL;1;F;U;S;F;35;c. (2.2  3.3MM];185399.1;31-35
53467;PERSONAL;1;I;U;M;F;35;c. (2.2  3.3MM];60701.68;31-35
53506;PERSONAL;1;F;U;S;F;35;c. (2.2  3.3MM];312883.68;31-35
53519;PERSONAL;1;R;U;M;F;36;c. (2.2  3.3MM];90725.31;36-40
53548;PERSONAL;1;I;E;M;F;35;c. (2.2  3.3MM];683627.48;31-35
53619;PERSONAL;1;F;T;F;F;41;c. (2.2  3.3MM];200855.4;41-45
